CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,ContractType,PaymentMethod,InternetService,TechSupport,StreamingServices,ComplaintsCount,TotalCharges,Churn
CUST_1542,Male,0,43,33.44,Month-to-month,Bank transfer,DSL,1,0,1,1437.92,0
CUST_1543,Female,1,57,59.12,One year,Credit card,DSL,0,0,0,3369.84,0
CUST_1544,Male,0,66,117.13,One year,Credit card,None,1,0,2,7730.58,0
CUST_1545,Female,0,12,55.11,Month-to-month,Credit card,DSL,1,0,1,661.32,0
CUST_1546,Female,0,18,106.78,One year,Electronic check,DSL,1,0,1,1922.04,0
CUST_1547,Female,0,48,29.32,Month-to-month,Bank transfer,Fiber optic,1,1,2,1407.36,0
CUST_1548,Male,0,29,53.42,One year,Mailed check,DSL,0,1,1,1549.18,0
CUST_1549,Male,0,65,55.1,Two year,Bank transfer,Fiber optic,1,1,3,3581.5,0
CUST_1550,Female,0,58,25.16,One year,Bank transfer,DSL,0,0,2,1459.28,0
CUST_1551,Male,0,52,31.91,Month-to-month,Bank transfer,None,0,0,2,1659.32,0
CUST_1552,Male,0,51,39.32,One year,Credit card,Fiber optic,0,1,0,2005.32,0
CUST_1553,Male,1,30,103.78,Month-to-month,Credit card,Fiber optic,0,0,1,3113.4,0
CUST_1554,Female,0,14,26.34,One year,Bank transfer,DSL,1,1,1,368.76,0
CUST_1555,Female,0,19,49.87,Month-to-month,Credit card,None,0,0,1,947.53,0
CUST_1556,Male,0,4,21.02,One year,Electronic check,DSL,0,0,0,84.08,0
CUST_1557,Female,0,6,89.56,Month-to-month,Credit card,Fiber optic,0,0,3,537.36,1
CUST_1558,Male,0,17,82.03,Month-to-month,Electronic check,None,0,0,0,1394.51,0
CUST_1559,Male,0,55,84.5,Month-to-month,Electronic check,Fiber optic,0,0,1,4647.5,0
CUST_1560,Male,0,44,57.44,One year,Bank transfer,Fiber optic,0,0,3,2527.36,0
CUST_1561,Male,0,27,40.83,One year,Bank transfer,DSL,1,1,1,1102.41,0
CUST_1562,Female,1,49,92.03,Two year,Credit card,Fiber optic,1,1,1,4509.47,0
CUST_1563,Female,0,1,101.11,One year,Mailed check,None,0,1,1,101.11,0
CUST_1564,Female,0,67,33.86,Month-to-month,Bank transfer,DSL,0,1,0,2268.62,0
CUST_1565,Male,1,23,68.68,One year,Electronic check,None,0,1,0,1579.64,0
CUST_1566,Male,0,47,44.87,Month-to-month,Electronic check,Fiber optic,0,0,0,2108.89,0
CUST_1567,Male,0,44,36.81,One year,Credit card,Fiber optic,1,1,2,1619.64,0
CUST_1568,Female,0,57,93.43,Two year,Electronic check,Fiber optic,0,0,1,5325.51,0
CUST_1569,Male,0,35,73.81,Month-to-month,Bank transfer,DSL,0,1,3,2583.35,1
CUST_1570,Female,1,1,41.62,One year,Credit card,DSL,0,0,0,41.62,0
CUST_1571,Female,1,17,51.0,One year,Credit card,DSL,0,1,3,867.0,0
CUST_1572,Female,0,48,116.67,Month-to-month,Mailed check,Fiber optic,0,0,0,5600.16,0
CUST_1573,Female,0,7,104.87,Month-to-month,Credit card,None,0,0,3,734.09,1
CUST_1574,Female,0,57,107.99,Month-to-month,Mailed check,Fiber optic,0,1,1,6155.43,0
CUST_1575,Female,0,14,66.0,Two year,Bank transfer,Fiber optic,0,1,3,924.0,0
CUST_1576,Male,0,16,82.38,Month-to-month,Electronic check,DSL,1,1,1,1318.08,0
CUST_1577,Male,0,22,57.68,Month-to-month,Bank transfer,Fiber optic,1,1,1,1268.96,0
CUST_1578,Female,1,65,27.77,Month-to-month,Credit card,Fiber optic,1,1,0,1805.05,0
CUST_1579,Female,1,69,60.11,Month-to-month,Mailed check,Fiber optic,1,0,1,4147.59,0
CUST_1580,Male,0,26,79.4,One year,Electronic check,None,1,0,0,2064.4,0
CUST_1581,Female,0,36,48.71,Month-to-month,Credit card,None,0,0,2,1753.56,0
CUST_1582,Female,0,48,104.8,Two year,Bank transfer,Fiber optic,0,0,0,5030.4,0
CUST_1583,Male,0,63,35.11,Month-to-month,Credit card,None,0,0,2,2211.93,0
CUST_1584,Female,0,33,56.71,Month-to-month,Mailed check,Fiber optic,0,0,1,1871.43,0
CUST_1585,Female,0,17,32.49,Month-to-month,Bank transfer,None,0,0,3,552.33,1
CUST_1586,Female,0,63,60.48,Two year,Credit card,Fiber optic,0,0,4,3810.24,0
CUST_1587,Male,0,43,23.97,Month-to-month,Mailed check,DSL,0,1,2,1030.71,0
CUST_1588,Male,0,16,47.25,Month-to-month,Credit card,None,0,0,2,756.0,0
CUST_1589,Male,1,58,60.07,Month-to-month,Mailed check,DSL,0,0,1,3484.06,0
CUST_1590,Female,0,12,67.82,Month-to-month,Credit card,DSL,1,0,2,813.84,0
CUST_1591,Female,0,51,74.37,One year,Bank transfer,DSL,1,0,0,3792.87,0
CUST_1592,Male,0,59,47.5,One year,Bank transfer,DSL,1,1,1,2802.5,0
CUST_1593,Female,0,41,72.3,Month-to-month,Bank transfer,DSL,1,1,2,2964.3,0
CUST_1594,Female,1,63,70.9,Month-to-month,Bank transfer,Fiber optic,0,0,0,4466.7,0
CUST_1595,Female,0,65,51.62,One year,Bank transfer,None,0,0,2,3355.3,0
CUST_1596,Female,0,33,103.02,Month-to-month,Electronic check,DSL,1,0,1,3399.66,0
CUST_1597,Female,0,70,74.56,Month-to-month,Credit card,Fiber optic,0,1,4,5219.2,1
CUST_1598,Male,0,63,53.23,Month-to-month,Bank transfer,DSL,0,1,3,3353.49,1
CUST_1599,Female,0,32,114.73,Month-to-month,Electronic check,DSL,1,0,1,3671.36,0
CUST_1600,Male,0,11,104.51,Month-to-month,Electronic check,Fiber optic,1,1,0,1149.61,1
CUST_1601,Female,0,18,118.26,Month-to-month,Credit card,None,0,0,1,2128.68,0
CUST_1602,Male,0,8,89.22,Month-to-month,Mailed check,DSL,1,1,0,713.76,1
CUST_1603,Female,0,16,57.82,Month-to-month,Credit card,DSL,0,0,2,925.12,0
CUST_1604,Male,0,49,48.09,One year,Credit card,DSL,0,0,3,2356.41,0
CUST_1605,Female,0,38,86.33,Two year,Mailed check,None,0,0,0,3280.54,0
CUST_1606,Male,0,40,118.08,Two year,Mailed check,DSL,1,0,0,4723.2,0
CUST_1607,Female,1,9,82.67,One year,Bank transfer,Fiber optic,0,1,2,744.03,0
CUST_1608,Male,1,11,108.16,Month-to-month,Mailed check,None,1,1,1,1189.76,1
CUST_1609,Female,0,14,52.91,Month-to-month,Mailed check,Fiber optic,0,0,0,740.74,0
CUST_1610,Male,0,27,60.7,One year,Credit card,None,0,0,1,1638.9,0
CUST_1611,Male,0,3,110.63,Month-to-month,Credit card,None,0,0,1,331.89,1
CUST_1612,Female,0,35,95.69,Month-to-month,Credit card,Fiber optic,0,0,0,3349.15,0
CUST_1613,Female,0,64,118.14,Month-to-month,Mailed check,Fiber optic,0,0,1,7560.96,0
CUST_1614,Male,0,46,97.48,Month-to-month,Electronic check,DSL,0,0,2,4484.08,0
CUST_1615,Female,0,38,64.85,One year,Bank transfer,None,1,1,0,2464.3,0
CUST_1616,Male,0,37,73.11,One year,Credit card,DSL,1,1,1,2705.07,0
CUST_1617,Male,1,43,110.05,One year,Electronic check,Fiber optic,0,0,0,4732.15,0
CUST_1618,Male,0,50,75.16,One year,Bank transfer,DSL,0,1,0,3758.0,0
CUST_1619,Female,0,25,45.54,Month-to-month,Credit card,DSL,0,1,1,1138.5,0
CUST_1620,Male,0,35,63.56,One year,Electronic check,DSL,0,0,1,2224.6,0
CUST_1621,Male,0,68,71.63,Month-to-month,Bank transfer,Fiber optic,0,0,0,4870.84,0
CUST_1622,Female,1,0,29.67,One year,Credit card,DSL,0,1,3,0.0,0
CUST_1623,Female,0,52,94.38,Month-to-month,Credit card,DSL,1,1,1,4907.76,0
CUST_1624,Female,0,5,30.94,One year,Electronic check,DSL,1,0,1,154.7,0
CUST_1625,Female,0,36,60.49,Two year,Mailed check,DSL,0,1,0,2177.64,0
CUST_1626,Male,0,1,100.46,Month-to-month,Mailed check,Fiber optic,1,0,3,100.46,1
CUST_1627,Male,0,68,66.76,Month-to-month,Credit card,Fiber optic,0,0,2,4539.68,0
CUST_1628,Male,0,40,104.2,Month-to-month,Electronic check,DSL,0,1,1,4168.0,0
CUST_1629,Male,0,50,54.19,Month-to-month,Mailed check,Fiber optic,1,1,1,2709.5,0
CUST_1630,Female,0,46,115.76,Month-to-month,Mailed check,Fiber optic,0,1,1,5324.96,0
CUST_1631,Male,0,12,40.95,One year,Mailed check,Fiber optic,0,1,2,491.4,0
CUST_1632,Male,0,68,23.83,Month-to-month,Electronic check,None,0,0,1,1620.44,0
CUST_1633,Female,0,65,107.24,Month-to-month,Electronic check,DSL,1,0,2,6970.6,0
CUST_1634,Male,0,58,95.22,One year,Bank transfer,None,1,0,0,5522.76,0
CUST_1635,Male,0,67,43.2,Month-to-month,Mailed check,Fiber optic,0,0,2,2894.4,0
CUST_1636,Male,0,58,118.47,Month-to-month,Electronic check,Fiber optic,1,1,0,6871.26,0
CUST_1637,Male,0,9,70.23,One year,Bank transfer,Fiber optic,1,0,1,632.07,0
CUST_1638,Male,0,12,115.11,One year,Credit card,DSL,0,0,1,1381.32,0
CUST_1639,Male,0,1,70.5,Month-to-month,Bank transfer,DSL,0,1,0,70.5,1
CUST_1640,Female,0,14,67.19,Month-to-month,Mailed check,Fiber optic,0,0,2,940.66,0
CUST_1641,Female,0,45,64.91,Month-to-month,Electronic check,DSL,0,0,1,2920.95,0
CUST_1642,Male,0,56,53.49,Month-to-month,Mailed check,Fiber optic,0,1,3,2995.44,1
CUST_1643,Male,0,9,73.37,Month-to-month,Mailed check,Fiber optic,1,1,0,660.33,1
CUST_1644,Female,0,21,65.26,One year,Credit card,Fiber optic,1,1,2,1370.46,0
CUST_1645,Male,0,7,23.67,One year,Electronic check,DSL,0,1,1,165.69,0
CUST_1646,Male,0,20,46.04,Month-to-month,Electronic check,DSL,1,0,0,920.8,0
CUST_1647,Male,0,21,41.31,Month-to-month,Credit card,DSL,1,0,1,867.51,0
CUST_1648,Female,0,44,106.74,Month-to-month,Electronic check,DSL,0,0,1,4696.56,0
CUST_1649,Male,0,39,79.89,Month-to-month,Bank transfer,DSL,0,1,0,3115.71,0
CUST_1650,Female,0,21,96.37,One year,Mailed check,DSL,0,0,3,2023.77,0
CUST_1651,Male,0,29,115.68,Two year,Credit card,DSL,0,1,1,3354.72,0
CUST_1652,Female,0,61,84.4,Month-to-month,Credit card,DSL,0,0,1,5148.4,0
CUST_1653,Female,0,44,118.26,Month-to-month,Mailed check,None,0,1,1,5203.44,0
CUST_1654,Male,0,34,51.18,One year,Credit card,None,1,0,0,1740.12,0
CUST_1655,Female,0,41,38.63,Month-to-month,Electronic check,DSL,0,1,2,1583.83,0
CUST_1656,Male,0,4,60.33,Month-to-month,Electronic check,DSL,0,1,0,241.32,1
CUST_1657,Female,0,26,67.08,Month-to-month,Mailed check,Fiber optic,1,1,2,1744.08,0
CUST_1658,Male,1,69,109.54,Month-to-month,Credit card,DSL,1,1,1,7558.26,0
CUST_1659,Male,1,61,75.99,Month-to-month,Bank transfer,Fiber optic,1,0,0,4635.39,0
CUST_1660,Female,0,31,49.22,Two year,Mailed check,Fiber optic,0,0,1,1525.82,0
CUST_1661,Male,0,7,94.26,Month-to-month,Electronic check,DSL,0,0,1,659.82,1
CUST_1662,Male,0,17,70.58,Month-to-month,Electronic check,None,0,0,1,1199.86,0
CUST_1663,Female,0,14,36.21,One year,Electronic check,None,0,1,1,506.94,0
CUST_1664,Male,0,25,77.68,Month-to-month,Bank transfer,None,0,1,0,1942.0,0
CUST_1665,Male,0,52,111.14,Month-to-month,Electronic check,DSL,0,0,0,5779.28,0
CUST_1666,Female,0,43,104.26,Month-to-month,Mailed check,None,1,1,0,4483.18,0
CUST_1667,Female,0,31,78.68,Month-to-month,Mailed check,Fiber optic,0,1,3,2439.08,1
CUST_1668,Male,0,27,57.71,One year,Mailed check,Fiber optic,0,1,1,1558.17,0
CUST_1669,Male,0,38,28.7,Month-to-month,Electronic check,None,0,1,0,1090.6,0
CUST_1670,Female,0,31,66.96,Two year,Bank transfer,None,0,1,2,2075.76,0
CUST_1671,Female,1,17,95.21,One year,Bank transfer,Fiber optic,0,0,1,1618.57,0
CUST_1672,Male,0,69,56.03,Month-to-month,Electronic check,DSL,1,0,1,3866.07,0
CUST_1673,Female,0,10,43.54,Month-to-month,Credit card,Fiber optic,0,0,1,435.4,1
CUST_1674,Male,0,31,113.14,Month-to-month,Credit card,Fiber optic,0,1,1,3507.34,0
CUST_1675,Male,1,19,102.16,Month-to-month,Mailed check,None,0,0,1,1941.04,0
CUST_1676,Male,0,39,83.83,Month-to-month,Bank transfer,Fiber optic,1,0,1,3269.37,0
CUST_1677,Male,0,7,33.68,Month-to-month,Electronic check,Fiber optic,1,1,0,235.76,1
CUST_1678,Male,0,34,34.49,Two year,Bank transfer,Fiber optic,0,1,1,1172.66,0
CUST_1679,Female,0,68,30.32,Month-to-month,Bank transfer,DSL,0,1,3,2061.76,1
CUST_1680,Female,0,20,81.63,Month-to-month,Credit card,None,0,0,0,1632.6,0
CUST_1681,Female,0,23,31.56,Month-to-month,Bank transfer,DSL,1,0,1,725.88,0
CUST_1682,Female,0,16,104.26,Month-to-month,Bank transfer,Fiber optic,0,0,3,1668.16,1
CUST_1683,Male,1,17,119.3,One year,Electronic check,None,1,1,1,2028.1,0
CUST_1684,Male,0,11,56.63,One year,Electronic check,Fiber optic,1,0,2,622.93,0
CUST_1685,Male,0,15,65.37,Month-to-month,Bank transfer,None,0,0,3,980.55,1
CUST_1686,Male,0,3,91.17,Two year,Bank transfer,None,0,1,1,273.51,0
CUST_1687,Female,0,33,113.72,One year,Electronic check,DSL,0,0,0,3752.76,0
CUST_1688,Male,1,45,109.41,One year,Credit card,Fiber optic,0,0,3,4923.45,0
CUST_1689,Male,0,30,25.76,One year,Electronic check,Fiber optic,1,1,1,772.8,0
CUST_1690,Female,0,24,36.91,One year,Electronic check,Fiber optic,0,1,3,885.84,0
CUST_1691,Female,0,23,95.46,Month-to-month,Electronic check,Fiber optic,0,1,3,2195.58,1
CUST_1692,Female,0,64,88.89,Month-to-month,Electronic check,Fiber optic,0,0,2,5688.96,0
CUST_1693,Female,0,24,33.32,Month-to-month,Electronic check,DSL,0,0,2,799.68,0
CUST_1694,Male,0,27,70.21,Month-to-month,Credit card,Fiber optic,0,0,2,1895.67,0
CUST_1695,Male,0,35,98.08,Two year,Mailed check,DSL,0,0,2,3432.8,0
CUST_1696,Female,0,5,41.88,Month-to-month,Electronic check,DSL,0,1,1,209.4,1
CUST_1697,Male,0,65,107.13,Two year,Electronic check,Fiber optic,0,1,1,6963.45,0
CUST_1698,Male,0,66,25.3,Month-to-month,Credit card,Fiber optic,0,1,1,1669.8,0
CUST_1699,Male,1,71,98.22,One year,Mailed check,DSL,1,0,0,6973.62,0
CUST_1700,Female,0,47,81.58,One year,Bank transfer,Fiber optic,1,1,2,3834.26,0
CUST_1701,Male,0,69,51.52,One year,Credit card,Fiber optic,0,0,1,3554.88,0
CUST_1702,Female,0,66,92.09,One year,Electronic check,None,1,0,2,6077.94,0
CUST_1703,Male,0,47,98.24,Month-to-month,Bank transfer,Fiber optic,0,0,0,4617.28,0
CUST_1704,Male,0,64,113.39,Month-to-month,Credit card,DSL,0,0,0,7256.96,0
CUST_1705,Male,1,43,56.78,Two year,Bank transfer,Fiber optic,0,0,2,2441.54,0
CUST_1706,Female,0,62,88.6,Month-to-month,Credit card,Fiber optic,0,0,1,5493.2,0
CUST_1707,Male,1,45,80.26,Month-to-month,Credit card,Fiber optic,1,1,1,3611.7,0
CUST_1708,Female,0,18,72.52,Month-to-month,Bank transfer,Fiber optic,0,1,0,1305.36,0
CUST_1709,Female,0,63,109.04,Month-to-month,Mailed check,DSL,0,1,2,6869.52,0
CUST_1710,Female,1,70,20.32,One year,Bank transfer,DSL,0,0,0,1422.4,0
CUST_1711,Male,0,49,48.21,One year,Bank transfer,DSL,1,1,0,2362.29,0
CUST_1712,Male,1,62,73.83,Two year,Mailed check,Fiber optic,0,1,1,4577.46,0
CUST_1713,Male,0,40,37.83,Month-to-month,Bank transfer,None,0,0,0,1513.2,0
CUST_1714,Male,1,6,110.79,Month-to-month,Mailed check,Fiber optic,1,1,1,664.74,1
CUST_1715,Female,0,8,84.76,Two year,Mailed check,DSL,0,1,0,678.08,0
CUST_1716,Female,0,3,67.79,Two year,Mailed check,None,1,1,3,203.37,1
CUST_1717,Female,0,48,101.47,Two year,Electronic check,Fiber optic,1,0,0,4870.56,0
CUST_1718,Male,0,5,65.09,One year,Credit card,DSL,0,0,1,325.45,0
CUST_1719,Female,0,20,75.87,Month-to-month,Electronic check,Fiber optic,0,0,0,1517.4,0
CUST_1720,Male,0,14,20.28,Month-to-month,Credit card,DSL,1,1,0,283.92,0
CUST_1721,Female,0,66,56.57,One year,Electronic check,DSL,0,1,0,3733.62,0
CUST_1722,Male,0,65,33.88,One year,Mailed check,DSL,0,0,3,2202.2,0
CUST_1723,Male,0,55,88.97,One year,Electronic check,Fiber optic,1,1,3,4893.35,0
CUST_1724,Female,0,67,67.9,Month-to-month,Credit card,DSL,0,0,1,4549.3,0
CUST_1725,Female,0,31,50.18,One year,Electronic check,Fiber optic,0,0,3,1555.58,0
CUST_1726,Female,0,65,66.78,Month-to-month,Bank transfer,Fiber optic,1,1,2,4340.7,0
CUST_1727,Female,0,28,40.96,Month-to-month,Bank transfer,Fiber optic,0,0,1,1146.88,0
CUST_1728,Male,0,65,112.51,Month-to-month,Mailed check,DSL,1,0,1,7313.15,0
CUST_1729,Female,0,33,25.4,Two year,Electronic check,None,0,0,2,838.2,0
CUST_1730,Female,1,26,106.54,Month-to-month,Electronic check,Fiber optic,1,0,5,2770.04,1
CUST_1731,Female,0,59,71.14,Month-to-month,Credit card,Fiber optic,0,1,1,4197.26,0
CUST_1732,Male,0,38,81.89,Month-to-month,Credit card,Fiber optic,0,1,2,3111.82,0
CUST_1733,Male,0,43,50.26,One year,Electronic check,DSL,0,1,1,2161.18,0
CUST_1734,Female,0,35,116.67,Month-to-month,Credit card,Fiber optic,0,0,2,4083.45,0
CUST_1735,Male,0,18,48.19,Two year,Bank transfer,Fiber optic,0,1,1,867.42,0
CUST_1736,Female,0,44,78.89,Month-to-month,Bank transfer,Fiber optic,0,0,0,3471.16,0
CUST_1737,Male,0,20,119.34,Month-to-month,Mailed check,DSL,1,0,0,2386.8,0
CUST_1738,Male,0,22,108.11,One year,Bank transfer,DSL,0,0,2,2378.42,0
CUST_1739,Male,0,26,73.63,Month-to-month,Credit card,DSL,0,0,2,1914.38,0
CUST_1740,Male,0,71,119.04,Month-to-month,Credit card,None,0,0,0,8451.84,0
CUST_1741,Female,1,18,90.14,Month-to-month,Credit card,DSL,1,0,0,1622.52,0
CUST_1742,Female,0,40,40.87,One year,Credit card,DSL,0,1,0,1634.8,0
CUST_1743,Female,0,25,60.56,Month-to-month,Electronic check,None,1,0,1,1514.0,0
CUST_1744,Male,1,27,53.45,Month-to-month,Electronic check,Fiber optic,0,0,1,1443.15,0
CUST_1745,Female,0,63,54.4,One year,Electronic check,Fiber optic,0,0,2,3427.2,0
CUST_1746,Female,0,67,96.05,Month-to-month,Electronic check,Fiber optic,0,0,0,6435.35,0
CUST_1747,Female,0,50,78.43,Month-to-month,Bank transfer,Fiber optic,0,0,1,3921.5,0
CUST_1748,Male,1,47,23.81,Month-to-month,Credit card,Fiber optic,0,1,0,1119.07,0
CUST_1749,Male,1,9,107.74,One year,Bank transfer,DSL,1,0,0,969.66,0
CUST_1750,Male,0,38,49.68,Month-to-month,Credit card,None,0,1,3,1887.84,1
CUST_1751,Female,0,18,119.71,One year,Electronic check,DSL,0,0,3,2154.78,0
CUST_1752,Female,0,63,115.42,One year,Bank transfer,DSL,0,0,2,7271.46,0
CUST_1753,Female,0,18,114.05,Month-to-month,Credit card,DSL,0,1,4,2052.9,1
CUST_1754,Male,0,61,101.11,Two year,Electronic check,Fiber optic,0,1,2,6167.71,0
CUST_1755,Male,1,12,42.06,Month-to-month,Mailed check,Fiber optic,0,0,2,504.72,0
CUST_1756,Female,0,24,73.26,Month-to-month,Credit card,Fiber optic,0,0,2,1758.24,0
CUST_1757,Male,0,41,42.43,One year,Mailed check,Fiber optic,0,1,2,1739.63,0
CUST_1758,Male,0,38,45.97,Month-to-month,Credit card,DSL,0,1,0,1746.86,0
CUST_1759,Male,0,29,81.1,Month-to-month,Electronic check,DSL,0,1,1,2351.9,0
CUST_1760,Male,0,4,24.08,Month-to-month,Bank transfer,Fiber optic,0,1,0,96.32,1
CUST_1761,Female,0,17,116.95,Month-to-month,Credit card,DSL,0,1,2,1988.15,0
CUST_1762,Male,1,20,111.87,Month-to-month,Mailed check,DSL,0,1,2,2237.4,0
CUST_1763,Male,1,49,58.08,One year,Electronic check,None,0,1,2,2845.92,0
CUST_1764,Male,0,5,71.54,One year,Credit card,Fiber optic,0,1,1,357.7,0
CUST_1765,Male,1,49,66.61,Month-to-month,Mailed check,DSL,0,1,3,3263.89,1
CUST_1766,Female,0,65,108.22,Month-to-month,Credit card,Fiber optic,1,1,1,7034.3,0
CUST_1767,Female,0,0,88.86,Month-to-month,Mailed check,Fiber optic,0,0,2,0.0,1
CUST_1768,Male,0,56,47.81,Month-to-month,Credit card,DSL,0,0,1,2677.36,0
CUST_1769,Male,0,29,64.68,Month-to-month,Bank transfer,Fiber optic,0,1,1,1875.72,0
CUST_1770,Male,1,57,62.9,Month-to-month,Bank transfer,DSL,0,0,0,3585.3,0
CUST_1771,Male,0,51,115.93,Month-to-month,Bank transfer,DSL,0,0,0,5912.43,0
CUST_1772,Male,0,36,37.53,Month-to-month,Bank transfer,DSL,0,0,1,1351.08,0
CUST_1773,Male,0,47,28.96,One year,Electronic check,None,0,1,2,1361.12,0
CUST_1774,Female,0,0,108.06,Month-to-month,Bank transfer,Fiber optic,1,1,1,0.0,1
CUST_1775,Male,0,18,109.67,Two year,Credit card,None,0,0,1,1974.06,0
CUST_1776,Female,0,45,107.17,One year,Electronic check,DSL,0,0,2,4822.65,0
CUST_1777,Female,0,66,71.1,Two year,Credit card,DSL,0,1,0,4692.6,0
CUST_1778,Male,0,1,85.97,Two year,Mailed check,None,0,0,0,85.97,0
CUST_1779,Female,0,55,76.34,One year,Bank transfer,Fiber optic,1,0,1,4198.7,0
CUST_1780,Female,0,16,26.94,Month-to-month,Credit card,None,0,1,1,431.04,0
CUST_1781,Female,0,21,79.58,Month-to-month,Credit card,DSL,0,1,0,1671.18,0
CUST_1782,Female,0,26,21.36,One year,Credit card,None,1,1,0,555.36,0
CUST_1783,Female,0,54,52.5,One year,Mailed check,Fiber optic,0,1,3,2835.0,0
CUST_1784,Female,0,31,113.23,Month-to-month,Mailed check,DSL,1,0,0,3510.13,0
CUST_1785,Male,0,59,50.4,One year,Mailed check,Fiber optic,0,0,2,2973.6,0
CUST_1786,Female,1,27,113.98,Month-to-month,Credit card,Fiber optic,0,0,1,3077.46,0
CUST_1787,Female,0,27,45.01,Month-to-month,Mailed check,DSL,0,1,2,1215.27,0
CUST_1788,Female,0,24,51.46,Month-to-month,Bank transfer,None,0,0,1,1235.04,0
CUST_1789,Male,1,25,82.84,One year,Mailed check,Fiber optic,0,1,1,2071.0,0
CUST_1790,Female,0,70,96.16,Two year,Mailed check,DSL,1,0,1,6731.2,0
CUST_1791,Male,0,16,70.14,One year,Credit card,DSL,0,1,1,1122.24,0
CUST_1792,Female,0,6,108.21,One year,Credit card,Fiber optic,0,1,1,649.26,0
CUST_1793,Male,1,55,24.02,Month-to-month,Credit card,DSL,0,0,0,1321.1,0
CUST_1794,Male,1,63,112.22,Two year,Credit card,Fiber optic,0,0,3,7069.86,0
CUST_1795,Female,0,19,39.63,Month-to-month,Bank transfer,Fiber optic,0,0,1,752.97,0
CUST_1796,Female,0,37,108.42,Two year,Credit card,Fiber optic,0,0,0,4011.54,0
CUST_1797,Male,0,57,60.09,Month-to-month,Electronic check,Fiber optic,0,1,1,3425.13,0
CUST_1798,Female,1,15,103.28,Month-to-month,Electronic check,DSL,1,0,2,1549.2,0
CUST_1799,Male,1,50,87.17,One year,Credit card,None,0,0,0,4358.5,0
CUST_1800,Male,0,26,37.59,One year,Credit card,DSL,1,1,1,977.34,0
CUST_1801,Male,0,50,111.8,Month-to-month,Bank transfer,DSL,0,1,0,5590.0,0
CUST_1802,Male,0,15,44.55,One year,Electronic check,Fiber optic,0,1,3,668.25,0
CUST_1803,Male,0,59,44.41,Month-to-month,Mailed check,Fiber optic,0,1,2,2620.19,0
CUST_1804,Female,0,39,101.42,Month-to-month,Bank transfer,None,1,0,1,3955.38,0
CUST_1805,Male,0,66,30.59,One year,Mailed check,None,0,0,2,2018.94,0
CUST_1806,Male,0,1,42.2,Month-to-month,Credit card,None,0,0,1,42.2,1
CUST_1807,Female,0,47,70.37,One year,Electronic check,Fiber optic,0,0,1,3307.39,0
CUST_1808,Male,1,51,103.05,Month-to-month,Mailed check,DSL,0,0,0,5255.55,0
CUST_1809,Female,0,23,34.75,Month-to-month,Electronic check,Fiber optic,1,0,2,799.25,0
CUST_1810,Female,0,1,74.77,Month-to-month,Mailed check,DSL,0,0,4,74.77,1
CUST_1811,Female,0,64,91.12,Month-to-month,Bank transfer,DSL,0,0,2,5831.68,0
CUST_1812,Male,1,19,106.06,Month-to-month,Credit card,DSL,0,0,2,2015.14,0
CUST_1813,Male,0,33,113.56,One year,Electronic check,DSL,0,1,1,3747.48,0
CUST_1814,Male,0,40,98.46,Two year,Bank transfer,Fiber optic,1,1,1,3938.4,0
CUST_1815,Female,0,40,85.28,One year,Electronic check,Fiber optic,1,0,1,3411.2,0
CUST_1816,Male,0,22,63.36,One year,Mailed check,Fiber optic,0,0,2,1393.92,0
CUST_1817,Female,0,37,31.21,Month-to-month,Mailed check,None,0,1,1,1154.77,0
CUST_1818,Male,0,43,90.97,Month-to-month,Credit card,Fiber optic,0,0,1,3911.71,0
CUST_1819,Female,1,66,119.27,Month-to-month,Mailed check,None,0,1,0,7871.82,0
CUST_1820,Male,0,61,93.68,Month-to-month,Credit card,Fiber optic,0,0,3,5714.48,1
CUST_1821,Male,0,11,21.67,One year,Credit card,DSL,0,0,1,238.37,0
CUST_1822,Male,0,29,69.63,Month-to-month,Bank transfer,DSL,0,1,3,2019.27,1
CUST_1823,Female,0,64,81.46,Month-to-month,Credit card,Fiber optic,1,0,2,5213.44,0
CUST_1824,Female,0,40,88.97,Month-to-month,Bank transfer,None,0,0,2,3558.8,0
CUST_1825,Male,0,19,91.97,Month-to-month,Electronic check,DSL,0,1,1,1747.43,0
CUST_1826,Male,0,5,75.81,Month-to-month,Mailed check,None,1,1,2,379.05,1
